# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
8250 1.52287 -0.249057
8260 1.53367 -0.246045
8270 1.55231 -0.247077
8280 1.48415 -0.250148
8290 1.48988 -0.256588
8300 1.52525 -0.25434
8310 1.47242 -0.253353
8320 1.43953 -0.245554
8330 1.45826 -0.251653
8340 1.49825 -0.255337
8350 1.47648 -0.250953
8360 1.49692 -0.251262
8370 1.51239 -0.250476
8380 1.50251 -0.248308
8390 1.49152 -0.250675
8400 1.48674 -0.243008
8410 1.47438 -0.241678
8420 1.52304 -0.241887
8430 1.49181 -0.232731
8440 1.53799 -0.242856
8450 1.50136 -0.249327
8460 1.50413 -0.244863
8470 1.47676 -0.246624
8480 1.51914 -0.256203
8490 1.5075 -0.252814
8500 1.53044 -0.246518
8510 1.55161 -0.241989
8520 1.49153 -0.240127
8530 1.45838 -0.242782
8540 1.4434 -0.235155
8550 1.47575 -0.240287
8560 1.48761 -0.248087
8570 1.48349 -0.246376
8580 1.46296 -0.236441
8590 1.51543 -0.247541
8600 1.48844 -0.251889
8610 1.4786 -0.250924
8620 1.54307 -0.252949
8630 1.50221 -0.246944
8640 1.53778 -0.248003
8650 1.53206 -0.248712
8660 1.50913 -0.243865
8670 1.50441 -0.246249
8680 1.47955 -0.245285
8690 1.52019 -0.245356
8700 1.50341 -0.242739
8710 1.47905 -0.244101
8720 1.51896 -0.240679
8730 1.53675 -0.227148
8740 1.51372 -0.237578
8750 1.4933 -0.243158
8760 1.46586 -0.236889
8770 1.48724 -0.239479
8780 1.47917 -0.232501
8790 1.48556 -0.236205
8800 1.54732 -0.232559
8810 1.5201 -0.225196
8820 1.47217 -0.225797
8830 1.51736 -0.231228
8840 1.48902 -0.229892
8850 1.50193 -0.228787
8860 1.47786 -0.233583
8870 1.5113 -0.233203
8880 1.49076 -0.237853
8890 1.48469 -0.238112
8900 1.46874 -0.231084
8910 1.45192 -0.237166
8920 1.50513 -0.235065
8930 1.46979 -0.230853
8940 1.5063 -0.235229
8950 1.51386 -0.236928
8960 1.53507 -0.235012
8970 1.48356 -0.23883
8980 1.53485 -0.238721
8990 1.56289 -0.228742
9000 1.55027 -0.230568
9010 1.51535 -0.23193
9020 1.54798 -0.230983
9030 1.51484 -0.236687
9040 1.51282 -0.23424
9050 1.48647 -0.235852
9060 1.50658 -0.234673
9070 1.52361 -0.229658
9080 1.5044 -0.236856
9090 1.48065 -0.240211
9100 1.42122 -0.238576
9110 1.42915 -0.236695
9120 1.47344 -0.238915
9130 1.4893 -0.239062
9140 1.52947 -0.241629
9150 1.6068 -0.240508
9160 1.53073 -0.245299
9170 1.48385 -0.241719
9180 1.44509 -0.242221
9190 1.44774 -0.241622
9200 1.53462 -0.241858
9210 1.51158 -0.245337
9220 1.5164 -0.250253
9230 1.55897 -0.242482
9240 1.53046 -0.240753
9250 1.4783 -0.248523
9260 1.47285 -0.255927
9270 1.44941 -0.253838
9280 1.50843 -0.2553
9290 1.50254 -0.258356
9300 1.4728 -0.259763
9310 1.50583 -0.260902
9320 1.55917 -0.262391
9330 1.53929 -0.258027
9340 1.50471 -0.254234
9350 1.53542 -0.256144
9360 1.5334 -0.253486
9370 1.51226 -0.261603
9380 1.47228 -0.26165
9390 1.54058 -0.254623
9400 1.49556 -0.259873
9410 1.49432 -0.26035
9420 1.50622 -0.260007
9430 1.47906 -0.265394
9440 1.50439 -0.267047
9450 1.48527 -0.259861
9460 1.51868 -0.258584
9470 1.53116 -0.258464
9480 1.52005 -0.254906
9490 1.47083 -0.2519
9500 1.4826 -0.254198
9510 1.5071 -0.253488
9520 1.48187 -0.254021
9530 1.50508 -0.249753
9540 1.47186 -0.246968
9550 1.40066 -0.247424
9560 1.49448 -0.255774
9570 1.48746 -0.258584
9580 1.49134 -0.256771
9590 1.46547 -0.255914
9600 1.48678 -0.253657
9610 1.53589 -0.251766
9620 1.47629 -0.253305
9630 1.4658 -0.254529
9640 1.47567 -0.256392
9650 1.48927 -0.254552
9660 1.51699 -0.256046
9670 1.48102 -0.258409
9680 1.43598 -0.256628
9690 1.483 -0.254772
9700 1.51344 -0.256711
9710 1.52273 -0.256816
9720 1.49957 -0.247439
9730 1.48648 -0.238733
